Info3	hippocampus	kidney	spleen	liver	striatum	cerebellum	cortex	all
null	231.5115512162	154.4949951172	228.2699966431	131.1828965529	266.1869670378	175.9554351717	229.8430779116	215.9006110705
RGD1305679	824.6757045608	6880.8801269531	687.6450195313	92138.0180270577	1107.1427183983	688.1705277439	945.3435147685	867.7784589037
LOC498970	350.1953504038	713.3099975586	633.2650146484	650.3015467846	231.7478996609	349.5891951415	445.0799277934	376.7204138552
Ermap_predicted	195.7467232319	144.0949935913	212.7649993896	340.8095060234	200.4806180327	194.6402757733	180.9468291439	201.8103854459
null	186.8055128188	144.9800033569	700.7699890137	355.3864382406	230.5821853191	227.0721245483	240.8925741462	225.350735814
RGD1311624	221.0480482959	370.7749938965	173.2850036621	217.4173211279	286.3295330734	297.0466128784	228.9724038057	241.8565430879
Dkk4_predicted	182.5525328076	589.0099945068	259.5100097656	492.0667749325	179.4288788088	343.3418380653	213.5297188512	214.2347664155
Rai14	628.7057020089	4739.3898925781	9911.1899414063	2085.2749966474	765.5844374908	573.317086152	1846.1633762463	1609.221025115
Siat7b	275.3407738461	644.1099853516	965.9750366211	358.5284225809	348.6700603812	613.1484533632	383.9158647468	392.7257144636
null	159.4233336409	161.3600006104	208.4099960327	285.6255971995	269.9496727226	180.0798684442	170.7317849351	177.9381420223
null	168.935723302	397.6549987793	266.4749908447	389.8642703717	184.2594447698	159.5124112465	178.3821908296	184.7482655095
LOC497754|Wig1	11046.89545796	1516.6649780274	1894.6900024414	558.4475204703	8079.4633229425	9519.5695544669	13585.3357627499	10471.2345627763
RGD1308706_predicted	7424.7502719126	4040.9049072266	5140.3649902344	3974.7050102103	4740.3762973093	6530.2839724346	5817.8016604027	5827.4632046024
null	277.820105141	396.5	619.3300170898	224.5407021123	653.6276104555	349.718179679	440.3126097917	408.6249659303
null	144.7494482962	390.484992981	744.0849914551	463.3114761809	234.3945563731	152.0413027926	223.8275006653	205.4027708181
RT1-A1	12417.8105904171	15743.2348632813	49489.939453125	52281.2683830241	6315.1985489408	9646.6138619394	9643.6120986915	9860.5187008394
Rps27	988.8504974686	223.3349990845	711.8350067139	525.4600827209	645.1959106183	1037.5762974878	863.8872357881	790.2581897196
null	310.1544335787	680.7949829102	146.3549995422	245.3749901475	277.7059125807	400.761027245	392.9214398732	362.1102633376
LOC286983	156.8086274278	271.5149917603	175.9449996948	158.0971214113	354.4270885492	140.8495315276	188.8864330903	181.739288293
Tomm22	20927.8831269287	17114.779296875	25414.005859375	14164.0241823032	10117.7975956843	15214.1650562722	18089.6282269163	17243.3206197329
null	77450.929506833	21466.5849609375	6874.7348632813	7651.6899816693	60287.0250598069	69511.3112925765	90170.8474263532	75857.7082347489
Plcg1	2120.6609843489	821.3199768066	2052.5549926758	1312.1580263974	2890.878683697	1729.6389044669	1958.1458743632	1832.9380898157
Tloc1	60198.4722167941	32354.5458984375	25838.78515625	30822.6851238155	34364.3372730783	57814.9032440153	56514.8999306357	52194.4631745206
null	624.5858156759	289.2049942017	289.1450042725	358.3375740589	881.102197167	520.1923348384	482.4833339359	463.0658733172
Klkb1	216.2041438376	148.7299995422	223.0950088501	27327.4478274752	169.4894624244	201.105451874	228.9463115037	214.0679105769
Rhoc_predicted	1623.2969263781	443.2949867249	260.5250015259	730.7125332005	1010.7454246051	1586.0898596093	1860.2291514802	1524.505631733
Pbp2	19731.8968327197	3678.7149658203	1633.6500244141	10729.4899151309	9790.5993192258	16319.0073047523	19110.5834356727	15470.7522190776
null	629.638215879	250.7300033569	4483.0148925781	336.2792884837	266.0332652367	592.1720482063	1788.213638926	1071.688749917
null	6029.41465201	5098.625	8527.1501464844	2638.3211794392	4227.0634128742	5267.6348127763	5317.6508426522	5078.2397891289
RGD1306954	18372.6423983299	9264.3549804688	7128.9047851563	11395.8271763043	16992.3226428795	12505.5942081759	16621.6236621622	14737.8614973886
null	316.1055535829	304.7550048828	378.6900024414	404.2788562058	314.3372522129	478.3595395942	302.2678657132	318.5689414562
null	719.8144993778	202.7099990845	329.3999938965	229.7126038909	373.0144380658	573.1828944949	912.4074239372	641.9970811563
null	268.8714506454	1197.3799514771	308.5050048828	931.1601431195	471.2990451521	412.0045386458	272.1660788514	290.9614941331
Cyb561_predicted	6540.4976304687	6096.3999023438	490.1949920654	803.2609992685	6434.1766224681	3485.9039808741	9021.6971971157	6927.4211156877
LOC310256	223.6869011937	317.1300048828	648.3649902344	422.4245224017	275.147526259	335.0826385446	354.0276765568	340.1060251454
null	786.0197485244	223.0550003052	132.7350006104	186.2927175774	541.64007917	1344.384733476	803.7311238942	654.0618002249
null	440.6459636606	250	348.5700073242	307.8474667697	637.6851863352	320.9716407569	424.5617942168	387.3635296355
Slc25a16	2872.3371890412	1584.5	2408.2450561524	3875.9687306729	1361.2775095627	2312.7173286589	2725.7120897996	2639.9026520989
Zipro1	7174.5711588399	8350.71484375	7512.4250488281	6801.8140831559	5566.3276212385	8857.8370607811	6210.6161326489	6960.7279098693
Syt12	17536.5118804839	398.8099899292	376.2099990845	933.6885022587	14411.9326315397	27761.7146019708	19370.8820492057	15698.956349266
Krt1-23	241.5900803379	264.439994812	230.6699981689	289.0156969857	243.9887424117	227.0191837236	224.7460186963	235.410613164
RGD1305072	5204.8682556585	401.3899993896	491.734992981	1469.1031222971	3626.1589844026	2611.3321279416	5722.7521490354	4091.1315369655
null	200.0710880354	239.5250091553	242.0100021362	210.5258103563	249.9247555086	215.072797339	278.0060766614	232.7018713975
null	179.3370469935	157.1500015259	188.7249984741	151.3357509253	269.5545199223	204.9072607801	158.248241732	176.475682387
null	330.2946519001	254.5549926758	240.7300033569	348.3946164944	281.7843287076	301.2005003928	291.0336477589	287.94017885
LOC500723	520.1806726359	359.7050094605	264.4250030518	396.6444916522	1128.1718583589	534.3254166196	449.1123259894	434.1721836198
Slit3	8427.2495772849	421.0950012207	2645.955078125	245.5985273785	6316.4610540798	3151.8687303341	6286.0630472497	5544.8455377072
null	289.049964417	185.6450042725	330.2249984741	138.4568275435	379.1748389879	454.7256220473	529.7098156546	393.997915504
LOC363542	127.7750317852	350.639995575	392.7600097656	59.6418910813	120.7337462588	120.203857072	128.0281474508	122.4917941295
Ka16	261.8153295482	192.185005188	155.7049980164	159.4165551282	269.0922377824	254.4696848447	248.4434803871	237.8410952623
RGD1311378_predicted	274.7212726328	214.2950057983	401.9049911499	701.5543712474	431.6101747047	387.45072174	314.3166418656	365.9185703608
RGD1311435	1313.3028831319	404.6000061035	1667.0249328613	1813.2565541711	570.0366812596	481.3682220575	773.5004033432	823.8398738254
Dnmt3a_predicted	258.2558075307	300.3350067139	197.3299942017	189.0103931595	207.4033222466	236.0221088139	239.2280266112	236.0437813689
Rps7	118521.051265493	87108.41796875	354046.5703125	99974.4424169449	69842.7666171516	106433.072249746	106301.526030322	104701.468205822
null	239.0730793624	216.6100006104	204.7700042725	159.3698089875	275.8963731749	199.3070389985	288.2147489621	221.9812832251
null	159.1663177612	194.5399932861	193.1049919128	215.5902147534	234.8244575716	141.0852123905	216.2285007722	197.7199678818
Tagln	7742.0357321739	3646.2449951172	43182.58984375	7234.130795157	1050.0927985203	4125.1648722283	4256.1802414386	4699.5886550348
Cherp_predicted	29429.1395959948	14548.46484375	23016.46484375	9826.7421793499	19868.1527739028	33508.4144462316	31004.9086365856	28727.9193132928
Hs3st5_predicted	371.4660682462	254.7800064087	246.9349975586	184.7970165405	1483.1068015797	1005.9370470657	3018.5457068041	1356.5285919372
LOC499249	626.9067927786	474.4149932861	529.4650115967	475.9354902424	1054.8674863222	1238.4493068794	844.6859090714	726.7065809981
LOC290501	8014.4582348841	4091.1849365234	1552.7899780274	7301.4271735605	2503.9294993745	12475.1844232333	4850.8090644191	5542.9931079804
Ca5b	658.5946032498	2680.9349365234	372.9650115967	258.8155780893	618.4089277736	363.7305542843	354.9984870126	397.4177861885
null	310.2524464848	254.9650039673	183.5599975586	229.1886149988	235.6530272819	193.8843373134	233.0471144737	227.0895300618
null	212.5173136028	251.8150024414	197.9899978638	144.6188813962	573.3091897419	137.14194382	399.048726916	255.816286518
null	2319.7279051084	2138.7700195313	5007.639831543	1320.671053014	1821.5599393488	1407.0908743696	1825.544568746	1685.1004222027
null	382.3192105445	313.2550048828	340.5099945068	962.4904264704	360.143106873	717.0593669083	397.4868917173	415.1799168498
Map3k8	825.1999110028	1361.9600219727	7102.7797851563	1134.3359926408	489.7897296445	734.2056052222	918.0519558467	849.0812993855
Col4a3bp_predicted	31199.4782986237	5900.5500488281	11485.740234375	8263.1214238597	27197.2740225341	32030.2251697684	29537.2502218172	28133.1695975893
B3gntl1	305.7693317589	418.2149963379	342.7649993896	230.8069725388	412.4294259352	779.438733896	473.2463979784	400.3657075451
null	1815.4436241913	530.375	682.7750091553	1179.5093891856	1771.9708144395	1098.7447190004	1907.3857818292	1643.9663337074
null	9738.1514747031	609.3349914551	2283.5999755859	5199.7773926824	8866.0499166101	13058.6679538	7396.6889252334	7182.7097890552
LOC306962	10641.2560781346	19006.294921875	27932.7006835937	6883.4346255862	8143.4650729168	7154.7810072899	8577.8031264883	9129.3768882635
null	627.3177630933	272.8250045776	193.2399978638	485.2523513969	1189.5167289231	449.6641050013	680.4851361091	492.901150262
RGD1308731_predicted	236.6201685787	271.8750076294	294.6549987793	256.6575593911	274.961007342	254.1313282683	266.5996041002	258.3479125102
LOC307231	327.4571030146	286.8550033569	397.6700057983	459.4574791803	296.8286638928	328.8468529202	273.7135629175	290.820175428
Lmna	14303.3133270221	11799.0551757812	20449.0302734375	15331.436994272	6519.8177757855	10808.6222094914	15726.7556127136	14608.0257891794
null	22889.0797690284	18211.419921875	11139.3500976563	12001.1149757826	16864.091842073	12701.7447927369	22340.5917664651	19602.4517834345
Galnt9_predicted	15149.4157686985	553.6800231934	401.1549987793	252.9345162463	659.1689682014	7262.8194003231	10208.8567887007	7940.0627857501
RGD1305989_predicted	571.2629137482	255.75	380.2649993896	200.1370137719	495.8054177894	510.3002460884	402.4737226246	401.3342103166
null	26357.9497836582	27678.4794921875	14050.185546875	13075.613738269	16798.1878248442	20714.7175148656	25191.0553566175	22399.2220641099
RGD1309783_predicted	279.1433262596	226.6900024414	205.75	168.7156794072	238.8279346071	208.3535511148	242.0517969059	231.9258405236
null	116.0322538963	239.0749969482	170.8649978638	246.9385713268	140.0208832978	173.4100120952	146.4639435489	156.3649577376
null	2955.7381541966	4578.9599609375	2647.0849609375	3883.9166254872	2407.9822075567	2897.4969744478	2799.4036590561	2814.2331606612
LOC500063	35805.6757206426	2096.4450073242	6464.4099121094	3562.6291103823	11434.3683542836	62463.0135580085	48909.5672539241	38477.1443466647
null	40924.0160779909	20179.89453125	29021.58984375	13234.7685194845	38022.4747059865	45279.3789258877	44732.5419251515	38422.9637344938
LOC302491	771.9863472126	517.9700012207	411.2600097656	222.1921991673	1013.2109778645	438.6572708494	498.0013423578	508.6333310699
null	481.0042162329	413.9100036621	320.0399932861	870.6940406397	463.2942124007	357.7108803923	575.6419764865	512.5340577876
RGD1307449	2103.5030151472	627.2599945068	1315.490020752	1374.9016832209	2068.870354626	2182.1227338546	2258.7836533337	2033.3336225821
LOC298426	2788.5689673505	1056.5950012207	1027.8050231934	2348.2834257921	1939.2156348842	3336.3154344465	2821.2283454443	2588.7506979006
LOC365280	200.5005955467	107.1200027466	190.5550003052	224.2133219477	176.2835601295	176.0389685417	183.6711400752	180.9949385255
Hoxa4	330.1258376202	2754	852.5249633789	412.2150986089	382.5121421958	314.1739517766	279.387271473	342.2779241433
Agtrap	11076.7082347638	19133.7451171875	8003.9599609375	4264.0178065243	5792.4695884156	6726.9407661781	6071.2570457724	6579.4867499918
RGD1307704_predicted	7483.5048690753	3098.6949462891	4787.4250488281	3348.5689800877	3367.8117254932	3732.9174175879	5887.4434738186	5275.4781542372
LOC361197	1069.6380320021	757.3450012207	2710.3850097656	707.4489902647	1131.7669972938	1387.3029545264	892.0980981241	1046.3849610253
Tfg	20229.0040543912	2454.1199951172	4079.2299804688	14779.9903425017	13950.3322848757	22025.608018306	17328.3197294154	18035.8010879888
Olig2_predicted	1936.9834683427	384.1950111389	244.1500015259	249.4336111565	1447.8977801283	534.8032528537	907.5095779167	909.8088338135
Cdk10	502.1699701331	298.4449920654	174.4150009155	152.7316867927	1150.5645087991	544.6629253028	547.436850998	461.4916658934
LOC314964	7679.3972520026	1165.6500244141	2209.75	1383.9030765378	5142.2984074242	9222.4300580761	7016.8840784561	6545.1622374079
RGD1311893	8165.5119468894	725.2550048828	322.9799957275	239.9773340425	2066.9678679799	382.5694510594	1949.1372641851	1710.3360593265
Garp_predicted	2568.8470942631	1603.7600097656	1769.3999633789	2561.512050433	2104.2633901933	2695.6168354514	2676.5719462606	2423.0782995785
LOC299469|LOC299551	11285.5911753404	5365.625	9623.1149902344	7955.0514470297	9788.0703119681	9916.9806106831	10800.4437553197	9963.197746317
LOC498327	2576.1794794423	2335.0400390625	8063.4150390625	16160.990015434	2250.5018650379	2352.3734275444	2570.0239054301	2430.6803002019
null	1363.2421804682	1623.3500366211	1303.625	1402.5591502133	1505.9445818954	2215.3564943133	1905.4415893056	1602.3156089619
Ube1c	46764.9838008394	11486.169921875	15658.9150390625	13543.7960776747	40327.0684500968	51394.3952131342	45529.1735045303	43622.6855063153
Nosip_predicted	40486.6832746083	43648.25	39807.9345703125	21281.1062517701	27121.9684134162	34655.3161564752	40396.864409409	36894.7722978422
Tcam1	419.9155394736	240.5350036621	673.0650177002	241.306549892	305.5047058812	433.6237345949	465.4154556759	413.378777919
Hmga2	283.5863797262	545.1900100708	109.3749961853	219.7604795964	270.2128104139	208.4449414914	237.5727705898	222.3510698979
null	1877.7544689939	476.7299880981	425.2700042725	117.00213146	2515.1306826802	1722.3805539142	2819.7616848256	1924.7965455415
RGD1309285_predicted	766.519819049	735.2050170898	767.6949768066	245.1300541088	772.2762552339	648.559281456	912.3187474754	752.6141559882
null	317.5142095315	195.8800048828	154.5599975586	179.0142858414	283.5923439431	178.6045850766	297.3658291318	227.0232249218
Pmaip1	1501.5139716147	1559.0899658203	5935.75	258.3981639732	655.6647662099	1060.2751101078	2015.9987837648	1595.3278800177
null	230.6830533384	255.25	106.2450027466	172.5330965869	157.1666963898	173.6836875373	225.0636129814	196.5978496347
null	1814.0384332261	1388.8950195313	1673.0050048828	1957.8331502435	1690.6969859255	2406.8898415359	2117.80123491	1959.2513237627
LOC500362	227.4367506148	184.560005188	356.4100036621	445.1220875169	502.9484109253	354.9944808197	250.9957540634	286.5759305211
Dnah1	158.7770569845	110.2149982452	124	119.5096824891	506.9495864757	139.9847627324	128.4886664278	136.7464831859
Olr1086_predicted	184.8965493269	284.6300048828	166.0350036621	153.5297346729	273.2561824331	199.3493465175	206.3742711932	208.3543743235
null	257.5420702045	227.3899993896	184.3199996948	178.270573733	329.2007200922	307.9038353843	307.7862901854	299.1135253538
null	477.5038151291	424.3400115967	658.5799865723	599.8151570201	639.2499455563	568.1690631082	579.8387687427	571.965360484
LOC299963	156.2136415059	102.5	103.1049995422	9679.0088190501	244.278085827	150.1329443834	158.299459709	155.7508121436
null	299.3597078904	203.1450042725	203.3399963379	310.7352294898	291.6663382093	264.1651669364	344.1177620163	293.6247362636
null	256.5471233842	190.7799987793	761.8000259399	190.2001322718	128.4680518337	189.7048874743	214.8994663559	197.6099449445
Plcb2	640.5884369551	429.7749938965	1209.6350097656	1203.810725337	557.8597394926	744.7950929225	639.843882824	667.728158516
Igfbp6	1257.668951381	966.950012207	5334.2651367188	1484.1077722488	574.3575936821	2061.7723429089	3063.5284730066	1830.3855165416
LOC288398|Pabpc4	37277.2646995227	48507.10546875	106991.53125	94045.1434454818	20075.3433147542	25643.134720345	33823.1596532334	34646.6416524493
